10	114146290		2335.99948082,2224.76239157,2348.0752635,2222.41092384,2360.15104618,2220.0594561,2360.34982361,2220.02592401,2365.97629326,2219.22202579,2371.60276291,2218.41812758,2371.98819992,2218.38198093,2376.1079766,2218.1960631,2380.22775329,2218.01014528,2380.74061958,2218.01992499,2394.74007667,2219.18780317,2408.73953376,2220.35568135,2408.96903671,2220.38151775,2427.89999436,2223.06816129,2446.36440694,2225.68859368,2446.83158972,2225.72695912,2455.05038665,2225.91518099,2463.25927697,2226.10317598,2463.73744786,2226.08528897,2474.72282196,2225.0088468,2486.01378748,2223.90246014,2486.18649851,2223.88173236,2503.07147807,2221.48144416,2520.12879909,2219.05665672,2520.31791457,2219.03435131,2538.05908517,2217.36894655,2555.77041077,2215.7063434,2555.80024443,2215.70343004,2579.8552696,2213.26333787,2603.94011793,2210.82022051,2604.00032822,2210.81457239,2622.10844248,2209.25391007,2640.21655675,2207.69324774,2640.61703146,2207.67888022,2648.70091177,2207.79409691,2656.78479207,2207.90931359,2657.15057906,2207.93131424,2667.32492634,2209.01277992,2677.49927363,2210.09424559,2677.73642544,2210.12665501,2691.40229737,2212.41265872,2705.0681693,2214.69866243,2705.13767029,2214.71091967,2727.17652965,2218.79849331,2749.21538902,2222.88606695,2749.4299926,2222.93199289,2764.68595378,2226.63725663,2779.59576753,2230.25845045,2779.94427556,2230.32680438,2791.67335919,2232.08855653,2803.43959729,2233.85588942,2803.7555824,2233.89053826,2845.9642569,2236.82219671,2888.49080466,2239.77593346,2888.56988731,2239.78221483,2912.99388055,2241.96609466,2937.1297188,2244.12420902,2937.41804965,2244.13950011,2946.33017639,2244.28913835,2955.13414106,2244.4369605,2955.52993064,2244.4239032,2961.13278176,2243.95922911,2966.64975067,2243.50167769,2967.12581043,2243.43296242,2984.97156123,2239.741868,3003.04471222,2236.00373966,3003.28885995,2235.94517939,3015.55575793,2232.59164602,3028.06520132,2229.17180542,3028.2050292,2229.13627642,3040.90906393,2226.15111694,3053.61309865,2223.16595746,3053.75425393,2223.13546698,3065.13506754,2220.89136025,3076.51588114,2218.64725352,3076.93032963,2218.58786492,3094.4046321,2217.01149123,3111.87893457,2215.43511754,3112.06963523,2215.42249854,3127.33115616,2214.77833254,3142.59267709,2214.13416655,3142.63552895,2214.13258789,3159.02567967,2213.61673138,3174.71624682,2213.12289326,3175.40312544,2213.04048299,3186.65497708,2210.67337659,3198.57537023,2208.16562589,3198.59175857,2208.16214233,3207.4765414,2206.25411073,3216.06639308,2204.4094164,3216.37406075,2204.33040246,3223.66924005,2202.14367869,3230.71494076,2200.0317359,3231.25162269,2199.82737195,3245.7439223,2193.06741819,3260.76081412,2186.06276765,3260.85796741,2186.01901627,3279.9723969,2177.71555951,3299.08682639,2169.41210274,3299.52059989,2169.25277127,3311.29059618,2165.68629125,3323.06059246,2162.11981124,3323.18835389,2162.0834028,3336.6095967,2158.49859286,3349.53332108,2155.04666995,3350.01818117,2154.88299731,3356.54719905,2152.19841196,3363.09729534,2149.50515963,3363.53755786,2149.29151997,3376.69132948,2141.87397959,3390.27380511,2134.21468881,3390.42759246,2134.13233389,3404.59384213,2126.93914697,3418.76009179,2119.74596004,3419.26991044,2119.53006217,3424.30148655,2117.79919339,3429.33306267,2116.0683246,3429.67192087,2115.96825918,3434.33099356,2114.8134738,3438.99006625,2113.65868842,3439.36548486,2113.58449749,3445.5090115,2112.67323828,3451.65253815,2111.76197907,3451.68850614,2111.75681086,3465.60456694,2109.82169431,3479.25138774,2107.9240173,3479.51873463,2107.87752645,3487.60340979,2106.1865962,3495.59138067,2104.51589189,3495.94908996,2104.42357177,3503.44527415,2102.11318471,3510.95231259,2099.79945229,3511.28951466,2099.67867471,3518.95755836,2096.5364638,3526.69755403,2093.3647684,3526.95364498,2093.24913527,3534.6740001,2089.43039327,3542.18937381,2085.71304184,3542.62858339,2085.45964277,3550.74919864,2080.05481192,3558.65949517,2074.78996272,3559.24295309,2074.31506122,3565.71101977,2067.92760301,3572.72186782,2061.00412786,3572.74943638,2060.97716412,3580.59424732,2053.37810025,3588.43905826,2045.77903638,3588.62480761,2045.61007834,3597.29802169,2038.20478798,3605.97123577,2030.79949762,3606.25407378,2030.57913725,3615.08296093,2024.31553946,3623.35934005,2018.44391498,3623.87091677,2018.01115865,3629.25275247,2012.60975299,3634.02346541,2007.82169232,3634.82599797,2006.61144133,3636.63354333,2002.18256092,3638.56002342,1997.46226449,3638.83145968,1996.3102925,3639.51738093,1987.22080443,3640.29322642,1976.93968499,3640.29560643,1976.90628348,3641.19404612,1963.50647787,3642.06218182,1950.55864201,3642.06507887,1950.07489159,3641.56919059,1941.0631078,3641.06879711,1931.9694509,3641.02632114,1931.568778,3639.89948159,1924.41639464,3638.72127768,1916.93798658,3638.70901258,1916.86458535,3637.13743226,1907.96930755,3635.55290277,1899.00073631,3635.51386147,1898.72340483,3634.91896794,1893.06993174,3634.32407441,1887.41645865,3634.30827723,1886.77585676,3634.56402585,1882.17504517,3634.81977447,1877.57423358,3635.11799773,1876.26573232,3636.69696747,1872.45310758,3638.27593721,1868.64048284,3638.4356549,1868.300843,3640.75963149,1863.90689773,3643.08360808,1859.51295246,3643.22441022,1859.26807082,3649.31233934,1849.49560136,3655.40026845,1839.7231319
11	114146290		2337.5285677,2232.6149003,2349.60435038,2230.26343256,2361.48232652,2227.95048289,2361.68085153,2227.91699337,2367.10782527,2227.14159872,2372.35150761,2226.39239236,2372.73513947,2226.35641499,2376.4686346,2226.18792933,2380.07702779,2226.02508929,2380.58567692,2226.03478858,2394.07500208,2227.16010998,2407.84440193,2228.30879607,2408.07352233,2228.3345894,2426.77591387,2230.98879529,2445.70687153,2233.67543883,2446.17733023,2233.71407329,2454.86722356,2233.91308392,2463.5571169,2234.11209455,2464.03878483,2234.09407672,2475.50299472,2232.97071408,2486.96720461,2231.84735143,2487.14007942,2231.82660399,2504.19740045,2229.40181655,2521.06624393,2227.00382218,2521.25514511,2226.98154205,2538.80677659,2225.33392976,2556.54794718,2223.668525,2556.57778168,2223.66561155,2580.66263001,2221.22249418,2604.68731419,2218.78547974,2604.74751759,2218.77983228,2622.79538232,2217.22436261,2640.50474552,2215.69806696,2640.90321052,2215.68377154,2648.58690218,2215.79328448,2656.30475628,2215.90328432,2656.66900829,2215.92519265,2666.47934278,2216.96796618,2676.41578131,2218.02414372,2676.65250853,2218.05649513,2690.08241019,2220.30302613,2703.67867841,2222.57738665,2703.74816858,2222.58964198,2725.71764049,2226.66434624,2747.54079838,2230.71191347,2747.75507895,2230.75777029,2762.79785746,2234.41125768,2778.05381863,2238.11652142,2778.40371683,2238.18514801,2790.48505927,2239.99981074,2802.5664017,2241.81447348,2802.88339418,2241.84923279,2845.40994193,2244.80296954,2887.85735253,2247.75120971,2887.93641962,2247.75748985,2912.28140028,2249.93430474,2936.70539352,2252.11818457,2936.99448149,2252.13351582,2946.19587206,2252.28801091,2955.39726264,2252.44250601,2955.79502092,2252.42938376,2961.793994,2251.93185718,2967.79296707,2251.4343306,2968.27254554,2251.36510744,2986.59193041,2247.57604975,3004.91131528,2243.78699206,3005.15594682,2243.72831574,3017.66539021,2240.30847514,3030.03569181,2236.92667323,3030.17542874,2236.89116733,3042.73904044,2233.93900407,3055.30251618,2230.98687275,3055.44357947,2230.95640215,3066.68273349,2228.74022833,3077.65333762,2226.57700806,3078.06551578,2226.5179448,3095.12340107,2224.9791365,3112.4074131,2223.41992909,3112.59789608,2223.4073245,3127.66852382,2222.77121582,3142.88720257,2222.12885813,3142.93005198,2222.12727956,3159.27734358,2221.61277198,3175.66749429,2221.09691547,3176.36513646,2221.01321381,3188.30192532,2218.50201386,3200.23871419,2215.99081391,3200.25510267,2215.98733033,3209.15626661,2214.07578083,3218.05743055,2212.16423134,3218.36607766,2212.08496587,3225.96625948,2209.80681784,3233.56644131,2207.52866982,3234.10883269,2207.32213175,3249.12572451,2200.31748121,3264.04606293,2193.35786815,3264.14318175,2193.31413229,3283.15989252,2185.05312529,3301.85118409,2176.93348293,3302.28206288,2176.77521472,3313.6105448,2173.34251998,3325.25341941,2169.81455969,3325.38111037,2169.77817132,3338.67402248,2166.22763848,3352.09526529,2162.64282854,3352.58419406,2162.47778246,3359.58948235,2159.59736542,3366.59477065,2156.71694837,3367.03840415,2156.50167293,3380.62087979,2148.84238215,3394.05143664,2141.26875987,3394.20507773,2141.18648327,3408.21581775,2134.07225937,3421.88959616,2127.12913424,3422.39453127,2126.91530445,3426.90382488,2125.36410153,3431.6016189,2123.74805422,3431.93915515,2123.64837918,3436.25561549,2122.57851279,3440.54367345,2121.51568613,3440.91737401,2121.44183473,3446.68279621,2120.58665913,3452.79037908,2119.6807314,3452.82634559,2119.67556339,3466.70641566,2117.74545159,3480.62247645,2115.81033505,3480.89044282,2115.76373648,3489.24119125,2114.01715632,3497.59193968,2112.27057617,3497.95119444,2112.17785719,3505.80156514,2109.75830687,3513.65193583,2107.33875655,3513.99050632,2107.21748885,3521.99099033,2103.93905054,3529.99147435,2100.66061223,3530.24820187,2100.54469166,3538.22088712,2096.60113887,3546.19357237,2092.65758608,3546.63639885,2092.40210027,3555.18173862,2086.71458589,3563.72707839,2081.02707151,3564.32144508,2080.54329089,3571.33229313,2073.61981574,3578.31570323,2066.7234366,3578.34327051,2066.69647411,3586.16038356,2059.12424046,3593.82492863,2051.69979544,3594.010312,2051.5311703,3602.49265923,2044.28884427,3610.89346971,2037.11613524,3611.17517145,2036.89666014,3619.71192246,2030.84031648,3628.54080961,2024.57671869,3629.05988447,2024.13761949,3634.91986373,2018.2563316,3640.77984299,2012.37504371,3641.64972501,2011.06322704,3644.04041864,2005.2055062,3646.43111226,1999.34778536,3646.71633365,1998.13730943,3647.49469902,1987.82279785,3648.27306439,1977.50828628,3648.27544448,1977.4748836,3649.17612441,1964.04166593,3650.07680433,1950.60844826,3650.07972304,1950.12108011,3649.5571063,1940.62355955,3649.03448955,1931.12603899,3648.99179474,1930.72330181,3647.80200769,1923.17137204,3646.61222063,1915.61944226,3646.5999534,1915.54602833,3645.0154239,1906.57745708,3643.47959079,1897.88451149,3643.44064519,1897.6078598,3642.87504217,1892.23274423,3642.34699154,1887.21450168,3642.33139706,1886.58211992,3642.55169444,1882.61906145,3642.73401186,1879.3392468,3643.01544968,1878.10439423,3644.08818955,1875.51412638,3645.5237098,1872.04787883,3645.6827244,1871.7097341,3647.8314182,1867.64719621,3650.02340944,1863.50279581,3650.16386048,1863.25852478,3656.10252177,1853.72566312,3662.19045089,1843.95319366
12	200210398		3636.58909289,2256.49118499,3638.407132,2259.53918993,3639.20601856,2260.87855066,3640.48494882,2262.12538489,3645.24474991,2264.80287199,3650.56815726,2267.79739934,3651.7778253,2268.22697107,3692.05797288,2275.14316071,3733.20541579,2282.20826685,3733.66305385,2282.25976388,3751.73152409,2283.23765851,3769.99375124,2284.22603958,3770.26206031,2284.23152482,3803.94667174,2283.78729577,3836.74426485,2283.35476463,3837.8486141,2283.17680902,3855.97769957,2277.44249115,3875.20888387,2271.35957407
13	200210398		3629.71846832,2260.5892965,3631.53650742,2263.63730144,3633.35454653,2266.68530639,3634.82875878,2268.1225218,3641.32254983,2271.77541432,3647.81634089,2275.42830684,3649.10053779,2275.88434492,3690.70416661,2283.02777918,3732.30779543,2290.17121345,3732.76852851,2290.22305875,3751.29918397,2291.2259676,3769.82983944,2292.22887644,3770.09875649,2292.2343741,3804.05216571,2291.78660018,3838.00557493,2291.33882626,3839.15914062,2291.15293988,3858.39032491,2285.07002279,3877.62150921,2278.98710571
14	237749509		1393.84992808,1393.56201696,1390.15825234,1396.81426966,1386.46657661,1400.06652235,1386.30524053,1400.20129255,1381.74068363,1403.81490666,1378.07519554,1406.71675667,1377.31369887,1407.52475462,1374.50169998,1411.54467775,1372.41047864,1414.53420562,1371.83507586,1416.47660475,1371.94696492,1419.72732396,1372.04942491,1422.70409977,1372.8816958,1424.66592123,1375.45215044,1427.32721577,1379.28075984,1431.29112829,1379.9357528,1431.83556409,1386.9904137,1436.50008593,1394.63542874,1441.55494826,1394.77015577,1441.64021677,1408.26062696,1449.8060702,1421.41825211,1457.77045017,1421.9025346,1458.01982045,1426.66932342,1460.07308019,1430.77490648,1461.84153034,1431.95729611,1462.13761951,1438.40459864,1462.68057033,1445.73241381,1463.29767231,1446.11574602,1463.31141142,1457.16726716,1463.17476799,1468.39657256,1463.0359264,1468.6033342,1463.02801073,1476.30260712,1462.53329118,1484.0162556,1462.03764793,1484.20805448,1462.02067451,1489.35391597,1461.4400145,1492.95369776,1461.03381443,1494.47587055,1460.49779702,1496.54038627,1459.18961914,1500.08194868,1456.94551241
15	237749509		1388.56162682,1387.55919514,1384.86995108,1390.81144784,1381.33595983,1393.92478536,1381.17484655,1394.05936944,1376.77505453,1397.54254445,1372.21049763,1401.15615856,1371.41563875,1401.99955601,1367.94635312,1406.95911045,1364.47706749,1411.91866488,1363.75710826,1414.3490462,1363.9516996,1420.00251929,1364.14629094,1425.65599238,1365.26681959,1428.29729243,1369.69794243,1432.88501121,1374.12906526,1437.47272999,1374.80001875,1438.03043232,1382.57811266,1443.17328603,1390.35620657,1448.31613973,1390.49104088,1448.40147614,1404.11799454,1456.64994313,1417.7449482,1464.89841012,1418.23385087,1465.15015946,1423.50449635,1467.4204518,1428.77514183,1469.69074414,1430.02188897,1470.00294946,1437.73326585,1470.65235258,1445.44464272,1471.30175569,1445.82976222,1471.31555886,1457.26617335,1471.17415656,1468.70258448,1471.03275427,1468.90962387,1471.02482797,1476.81559209,1470.51682714,1484.7215603,1470.00882632,1484.91358218,1469.99183316,1490.25094469,1469.38956414,1495.5883072,1468.78729512,1497.28076184,1468.19131473,1500.82232425,1465.947208,1504.36388667,1463.70310126
16	253824568		3750.92357969,1799.50968917,3754.47626161,1805.80470969,3757.96970184,1811.99475947,3758.03049784,1812.09879017,3762.95521801,1820.24150068,3767.9415123,1828.48602005,3767.94231637,1828.48734895,3772.75069805,1836.43073412,3777.39032901,1844.09534525,3777.57075984,1844.36758018,3784.38413399,1853.78573485,3791.06731601,1863.02392443,3791.41680772,1863.44293015,3799.00371031,1871.36008731,3806.55351314,1879.23852978,3806.99870913,1879.63775538,3820.63114253,1890.11625448,3834.11107337,1900.47753328,3834.77691731,1900.89056401,3842.74671245,1904.79080882,3850.82111549,1908.74224646,3851.44734361,1908.98500747,3860.93102334,1911.75860765,3870.65327471,1914.60198057,3871.07053604,1914.6999482,3880.4430375,1916.3734774,3890.23932161,1918.12267611,3890.41035569,1918.15708022,3901.75225102,1920.69708434,3913.09414636,1923.23708846,3913.23667816,1923.27176463,3919.61371441,1924.94764363,3925.99075066,1926.62352264,3926.62699238,1926.8496539,3933.78239399,1930.09666948,3940.93779561,1933.34368505,3941.62420895,1933.74157695,3960.1215059,1947.07790786,3978.38492448,1960.24561525,3978.62426391,1960.4053819,3988.64770229,1966.58573581,3998.58221795,1972.71126084,3998.925047,1972.90004329,4014.9900208,1980.74313193,4031.3672008,1988.73864291,4031.40808052,1988.75831452,4053.88408601,1999.41736567,4076.08155774,2009.94432461,4076.40651821,2010.08116702,4092.75966376,2016.13042502,4109.44448135,2022.30237318
17	253824568		3743.95653104,1803.44163947,3747.50921296,1809.73665999,3751.06189488,1816.03168051,3751.1227185,1816.13575847,3756.1098166,1824.38160689,3761.0969147,1832.62745532,3761.09771877,1832.62878422,3765.90690478,1840.57349813,3770.71609079,1848.51821205,3770.89712916,1848.79136363,3777.90241746,1858.47480201,3784.90770575,1868.1582404,3785.26054322,1868.58125734,3793.22766872,1876.89518835,3801.19479422,1885.20911937,3801.64513963,1885.61296266,3815.75579177,1896.45904211,3829.86644391,1907.30512156,3830.54585972,1907.72657108,3839.2301933,1911.9764955,3847.91452689,1916.22641992,3848.5499786,1916.47275651,3858.68540762,1919.4369675,3868.82083664,1922.40117849,3869.24053559,1922.49971845,3879.0368197,1924.24891716,3888.66140098,1925.96745707,3888.83227238,1926.00182845,3900.00396507,1928.50371589,3911.20274081,1931.01166854,3911.34517676,1931.0463214,3917.58036486,1932.68492285,3923.30667372,1934.18979132,3923.9338502,1934.41270064,3930.47656101,1937.38168617,3936.91303428,1940.30246268,3937.58594499,1940.69252754,3955.44284623,1953.56714076,3973.94014318,1966.90347167,3974.18010683,1967.06365501,3984.44896991,1973.39533538,3994.71783299,1979.72701575,3995.06232703,1979.91671506,4011.48027651,1987.93213013,4027.89822598,1995.94754519,4027.93910834,1995.96721806,4050.45610643,2006.64570961,4072.97310452,2017.32420115,4073.29934246,2017.46158151,4089.98416006,2023.63352966,4106.66897766,2029.80547782
18	253824569		3686.38890901,1794.72216581,3688.70176609,1792.92845156,3691.01462318,1791.13473731,3691.58051453,1790.7678186,3694.13800073,1789.40092978,3696.69548693,1788.03404097,3697.5508181,1787.69671436,3708.43681372,1784.79534883,3719.32280934,1781.8939833,3720.09578129,1781.76733643,3723.10360745,1781.57356292,3726.11143362,1781.37978941,3727.11624255,1781.44200814,3728.79528784,1781.76147258,3730.47433313,1782.08093702,3731.04011152,1782.23222858,3732.67467879,1782.8004563,3734.30924606,1783.36868403,3735.1063046,1783.74898082,3736.88542543,1784.85401355,3738.66454627,1785.95904627,3739.30967059,1786.45754899,3741.48353386,1788.52359358,3743.65739714,1790.58963816,3743.99689946,1790.95522738,3747.266034,1794.94853282,3750.53516854,1798.94183827
19	253824569		3691.2916166,1801.04383159,3693.60447368,1799.25011734,3695.38628407,1797.86825129,3695.94413158,1797.50654813,3697.90892563,1796.45643298,3699.66089109,1795.52006743,3700.49362599,1795.19165236,3710.49707629,1792.52550524,3720.62985032,1789.82489041,3721.38800234,1789.70067169,3723.61792613,1789.55701307,3725.62908818,1789.42744776,3726.60207254,1789.48769589,3727.29998865,1789.62048526,3728.40524181,1789.83077684,3728.96495587,1789.98044677,3730.04782282,1790.35688586,3730.8533197,1790.63690227,3731.63095173,1791.00793019,3732.66445238,1791.64984951,3733.75461077,1792.32695962,3734.38633485,1792.81510765,3735.97231217,1794.3224241,3737.78523814,1796.04543306,3738.12209959,1796.40817847,3741.07580766,1800.01618492,3744.3449422,1804.00949037
20	253824573		3875.61381634,2271.25443828,3880.00602091,2270.35627188,3884.39822547,2269.45810547
21	253824573		3877.21657674,2279.09224149,3881.6087813,2278.19407509,3886.00098587,2277.29590868
22	275355184		59.4436883087,919.252199327,62.3792376895,921.821007617,64.0019940425,923.241031412,65.420666375,924.003632388,66.7850384471,924.377700049,69.3121270703,925.070547808,69.8365985995,925.176881687,72.7217348428,925.561338603,73.723168101,925.694783927,75.7262917697,925.298256409,82.9261523237,921.143994733,92.2387379547,915.770707667
23	275355184		54.1754161403,925.272606984,57.1109655212,927.841415274,60.0465149021,930.410223565,61.6230079587,931.257660366,64.669752392,932.092981308,67.7164968253,932.928302251,68.2457927214,933.035614245,71.66504058,933.49124385,75.0842884385,933.946873455,77.6117044471,933.446559864,86.9242900781,928.073272797,96.2368757091,922.699985731
24	300719422		3655.31651747,1839.86391432,3662.68874944,1826.87323346,3670.06098141,1813.88255259
25	300719422		3662.27420186,1843.81241123,3669.64643383,1830.82173037,3677.0186658,1817.8310495
26	300719424		3670.49216298,1813.26609367,3676.54673357,1806.14360789,3682.60130417,1799.02112211,3682.60998908,1799.01093991,3684.20563808,1797.14652452,3685.80128708,1795.28210912
27	300719424		3676.58748423,1818.44750842,3682.64205483,1811.32502264,3688.68795757,1804.21273356,3688.69664244,1804.20255142,3690.28358952,1802.34830367,3691.87923852,1800.48388827
28	346178887		930.291318425,1158.42266221,938.903375227,1160.64843901,947.515432028,1162.87421582,947.819439261,1162.96580124,955.308426034,1165.5503209,962.797412807,1168.13484055,963.088654127,1168.2482683,974.719656599,1173.30994661,986.35065907,1178.37162493,986.351016694,1178.37178058,997.359326873,1183.16374712,1008.36763705,1187.95571365,1009.15433383,1188.41077027,1019.96249292,1196.42880389,1030.770652,1204.44683752,1031.03766386,1204.66331015,1039.24941847,1211.92719822,1047.42629655,1219.16023549,1047.46135028,1219.19088121,1055.22089015,1225.89537725,1062.78431282,1232.43042162,1063.02261492,1232.62090234,1066.82972166,1235.43229156,1070.30882865,1238.00146666,1070.9110719,1238.36773507,1075.53024859,1240.63758847,1080.18481462,1242.92483213,1080.80599037,1243.16725197,1089.13302743,1245.62877346,1097.78989001,1248.18779333,1098.10924325,1248.26801517,1104.6189577,1249.62013929,1111.39856659,1251.02832283,1111.45196412,1251.03903525,1120.44976843,1252.78050318,1129.50104569,1254.53232045,1129.88866837,1254.62762885,1158.29344448,1263.13533337,1186.69822059,1271.64303789,1188.05208612,1272.35360133,1203.72502874,1284.9148382,1219.39797136,1297.47607507,1219.84653861,1297.89607425,1241.81868094,1321.89256679,1262.56015701,1344.54500859,1263.94406464,1345.47741411,1282.5014996,1352.38570938,1302.01771402,1359.6509253,1302.77926764,1359.8500784,1316.36708886,1361.9758749,1330.74455778,1364.22521072,1330.74460913,1364.22521875,1340.10162143,1365.68898629,1349.45868508,1367.15276186,1349.85978813,1367.2367562,1357.00407024,1369.11950153,1364.14835235,1371.00224685,1364.76792106,1371.22134993,1369.56598757,1373.37642559,1374.36405407,1375.53150125,1374.63876634,1375.6677756,1380.03172638,1378.60580099,1385.42468642,1381.54382637,1385.83827247,1381.80305812,1389.68562128,1384.55516567,1393.53297009,1387.30727323
29	346178887		928.289502887,1166.1681599,936.901559688,1168.39393671,945.206456138,1170.54032825,945.50950567,1170.63162516,952.69859603,1173.11264775,959.892357929,1175.59528253,960.182710168,1175.70836401,971.527343953,1180.64541797,983.157988793,1185.70694064,983.158346417,1185.7070963,994.166298979,1190.49890716,1004.34670394,1194.93048286,1005.11309489,1195.37379378,1015.19607146,1202.8538507,1025.728419,1210.66727352,1025.99444495,1210.88294685,1033.9489733,1217.91929977,1042.16072792,1225.18318784,1042.19578401,1225.21383564,1049.99055718,1231.9487744,1057.78533035,1238.68371316,1058.02433166,1238.87475278,1062.07739132,1241.86776794,1066.13045097,1244.8607831,1066.74250968,1245.23302101,1072.00203565,1247.81754066,1077.26156163,1250.40206032,1077.89174948,1250.64799723,1086.86519021,1253.30059947,1095.83863093,1255.95320171,1096.15907734,1256.03369816,1102.99201331,1257.45295819,1109.82494927,1258.87221823,1109.87835176,1258.88293164,1118.92962901,1260.63474892,1127.58949904,1262.31081181,1127.97519166,1262.40564564,1155.9980597,1270.79896232,1182.96512232,1278.87604765,1184.22007729,1279.53469883,1198.72191292,1291.15734027,1213.91676898,1303.33540988,1214.36004297,1303.75045292,1235.91843063,1327.29507049,1257.89057297,1351.29156302,1259.44519493,1352.33898704,1279.71049321,1359.88306114,1299.97579149,1367.42713523,1300.75302078,1367.63038766,1315.13054104,1369.87973152,1329.50806131,1372.12907537,1329.50811265,1372.12908341,1338.86517631,1373.59285898,1347.81789243,1374.9933803,1348.21689045,1375.07693383,1354.96541902,1376.85538552,1361.47637562,1378.57122945,1362.08758264,1378.78737552,1366.28819893,1380.67410342,1370.80673699,1382.70362748,1371.08064198,1382.83950136,1376.20451321,1385.63093012,1381.16963952,1388.33587639,1381.58014624,1388.59317804,1385.031236,1391.06183131,1388.87858481,1393.81393887
30	366002058		2198.48503209,2088.47794366,2206.95253532,2090.36592611,2215.42003856,2092.25390855
31	366002058		2196.74403951,2096.28620498,2205.21154274,2098.17418743,2213.67904598,2100.06216987
32	366002059		2093.82375777,1954.63807101,2092.45049888,1957.23044635,2091.07723998,1959.82282169,2090.12889616,1961.00175791,2087.07659197,1963.58889613,2084.02428778,1966.17603435
33	366002059		2086.75438485,1950.89321234,2085.38112595,1953.48558768,2084.7033431,1954.76507515,2083.8228428,1955.85967151,2081.9039067,1957.48616501,2078.85160251,1960.07330323
34	366002060		2215.17926729,2092.20791942,2251.54560915,2098.00541336,2287.91195101,2103.8029073,2287.96041747,2103.81093928,2302.46581204,2106.30642786,2316.97120662,2108.80191645,2317.13299912,2108.83319527,2326.30103118,2110.80235311,2335.46906324,2112.77151094,2335.97182476,2112.91442469,2339.74133704,2114.25774646,2343.51084931,2115.60106822,2344.73091587,2116.29780826,2346.5823135,2117.84275921,2348.43371112,2119.38771017,2349.19791497,2120.23828775,2350.67124941,2122.44573463,2352.14458386,2124.65318151,2352.81745973,2126.84433902,2352.83413899,2129.1120128,2352.85081825,2131.37968658,2352.56936786,2132.88328222,2351.56861239,2135.40757497,2350.56785691,2137.93186773,2349.22200857,2139.67806519,2347.44844748,2140.9847271,2345.6748864,2142.29138902,2344.76809511,2142.79276631,2341.2376522,2144.18322218,2337.70720929,2145.57367804,2336.48837836,2145.84429615,2332.76334411,2146.07472952,2329.03830986,2146.30516288,2328.59577036,2146.30801074,2324.6372265,2146.11423723,2320.67868263,2145.92046372,2320.09265263,2145.84814226,2315.65041029,2144.96306866,2311.33060232,2144.10238892,2311.20784702,2144.07991708,2303.89759384,2142.85927996,2297.06686581,2141.71871205,2296.4636367,2141.66501994,2291.0144665,2141.59909205,2286.13677912,2141.54007837,2285.00512292,2141.69720045,2280.77378085,2142.95076509,2276.16211818,2144.31700236,2275.44501785,2144.6091715,2270.76369297,2147.08077504,2265.38741219,2149.91929511,2264.84073036,2150.15765171,2262.13869058,2151.10295222,2260.31661741,2151.74039905,2259.49625846,2152.14088809,2249.28861052,2158.70915537,2239.05113645,2165.29661473,2238.3698755,2165.85298575,2228.87728641,2175.58572266,2218.75853665,2185.96046114,2218.5914062,2186.12213931,2213.23736443,2191.00837404,2208.53012537,2195.30432017,2207.96283069,2195.95021928,2206.43541031,2198.13401845,2205.03681832,2200.13362777,2204.55203912,2201.08563926,2203.97073872,2202.77370306,2203.3472876,2204.58417016,2203.15033397,2205.51257306,2202.96729856,2207.6246436,2202.85064218,2208.97075743,2203.07259314,2210.56248203,2203.72712576,2212.28289968,2204.23627665,2213.62118618,2205.3743009,2215.12730258,2207.78199892,2216.92062462,2210.93687854,2219.2704688,2211.97452882,2219.81809853,2216.23324335,2221.28172837,2221.12317844,2222.96229534,2221.65016548,2223.10368327,2227.74919535,2224.29697143,2234.1216312,2225.54375204,2234.38868925,2225.58666251,2246.2901656,2227.08724512,2258.46046407,2228.62172184,2258.60039728,2228.6418834,2265.34993696,2229.73644187,2271.80869751,2230.78384532,2272.10042103,2230.82017972,2281.79783424,2231.6665478,2291.46805354,2232.51054246,2291.78879402,2232.52555739,2295.09188441,2232.54703187,2297.93615828,2232.56552343,2298.70231977,2232.49505579,2301.87196302,2231.88568422,2305.80826787,2231.12892011,2305.84269804,2231.12245704,2311.67487853,2230.05408417,2317.33688601,2229.01688459,2317.50622596,2228.9820621,2326.60566808,2226.90476916,2335.87377569,2224.78897191
